# x y z bx by bz
 0 0 13.3524 0 0 -0.919475
 0 0 13.3624 4.47187e-20 0 -0.919176
 0 0 13.3724 4.46976e-20 0 -0.918852
 0 0 13.3824 4.46765e-20 0 -0.918524
 0 0 13.3924 4.46554e-20 0 -0.918192
 0 0 13.4024 4.46343e-20 0 -0.917856
 0 0 13.4124 4.46132e-20 0 -0.917516
 0 0 13.4224 4.45921e-20 0 -0.917173
 0 0 13.4324 4.45915e-20 0 -0.91682
 0 0 13.4424 4.46241e-20 0 -0.916452
 0 0 13.4524 4.46568e-20 0 -0.916078
 0 0 13.4624 4.46894e-20 0 -0.915699
 0 0 13.4724 4.47221e-20 0 -0.915313
 0 0 13.4824 4.47547e-20 0 -0.914922
 0 0 13.4924 4.47873e-20 0 -0.914524
 0 0 13.5024 0 0 -0.914109
 0 0 13.5124 0 0 -0.913653
 0 0 13.5224 0 0 -0.913198
 0 0 13.5324 0 0 -0.912743
 0 0 13.5424 0 0 -0.91229
 0 0 13.5524 0 0 -0.911837
 0 0 13.5624 0 0 -0.911385
 0 0 13.5724 -6.77283e-20 0 -0.91093
 0 0 13.5824 -6.80193e-20 0 -0.910426
 0 0 13.5924 -6.83103e-20 0 -0.909914
 0 0 13.6024 -6.86013e-20 0 -0.909393
 0 0 13.6124 -6.88923e-20 0 -0.908863
 0 0 13.6224 -6.91834e-20 0 -0.908325
 0 0 13.6324 -6.94744e-20 0 -0.907777
 0 0 13.6424 -6.97654e-20 0 -0.907221
 0 0 13.6524 0 0 -0.906645
 0 0 13.6624 0 0 -0.906063
 0 0 13.6724 0 0 -0.905476
 0 0 13.6824 0 0 -0.904885
 0 0 13.6924 0 0 -0.904289
 0 0 13.7024 0 0 -0.903688
 0 0 13.7124 0 0 -0.903083
 0 0 13.7224 0 0 -0.902428
 0 0 13.7324 0 0 -0.901757
 0 0 13.7424 0 0 -0.901079
 0 0 13.7524 0 0 -0.900395
 0 0 13.7624 0 0 -0.899704
 0 0 13.7724 0 0 -0.899007
 0 0 13.7824 0 0 -0.898303
 0 0 13.7924 0 0 -0.897579
 0 0 13.8024 0 0 -0.896841
 0 0 13.8124 0 0 -0.896095
 0 0 13.8224 0 0 -0.895342
 0 0 13.8324 0 0 -0.894581
 0 0 13.8424 0 0 -0.893812
 0 0 13.8524 0 0 -0.893036
 0 0 13.8624 0 0 -0.892215
 0 0 13.8724 0 0 -0.891357
 0 0 13.8824 0 0 -0.890495
 0 0 13.8924 0 0 -0.88963
 0 0 13.9024 0 0 -0.888763
 0 0 13.9124 0 0 -0.887892
 0 0 13.9224 0 0 -0.887018
 0 0 13.9324 0 0 -0.886118
 0 0 13.9424 0 0 -0.885175
 0 0 13.9524 0 0 -0.884227
 0 0 13.9624 0 0 -0.883274
 0 0 13.9724 0 0 -0.882315
 0 0 13.9824 0 0 -0.881352
 0 0 13.9924 0 0 -0.880384
 0 0 14.0024 0 0 -0.879393
 0 0 14.0124 0 0 -0.878343
 0 0 14.0224 0 0 -0.877289
 0 0 14.0324 0 0 -0.876231
 0 0 14.0424 0 0 -0.875168
 0 0 14.0524 0 0 -0.874102
 0 0 14.0624 0 0 -0.873031
 0 0 14.0724 0 0 -0.871948
 0 0 14.0824 0 0 -0.870783
 0 0 14.0924 0 0 -0.869616
 0 0 14.1024 0 0 -0.868446
 0 0 14.1124 0 0 -0.867273
 0 0 14.1224 0 0 -0.866098
 0 0 14.1324 0 0 -0.864921
 0 0 14.1424 0 0 -0.86374
 0 0 14.1524 0 0 -0.862463
 0 0 14.1624 0 0 -0.861181
 0 0 14.1724 0 0 -0.859898
 0 0 14.1824 0 0 -0.858614
 0 0 14.1924 0 0 -0.857329
 0 0 14.2024 0 0 -0.856043
 0 0 14.2124 0 0 -0.854757
 0 0 14.2224 0 0 -0.853373
 0 0 14.2324 0 0 -0.851968
 0 0 14.2424 0 0 -0.850566
 0 0 14.2524 0 0 -0.849166
 0 0 14.2624 0 0 -0.847769
 0 0 14.2724 0 0 -0.846374
 0 0 14.2824 0 0 -0.844982
 0 0 14.2924 -2.00833e-19 0 -0.843506
 0 0 14.3024 -2.00168e-19 0 -0.841983
 0 0 14.3124 -1.99502e-19 0 -0.840455
 0 0 14.3224 -1.98836e-19 0 -0.838924
 0 0 14.3324 -1.9817e-19 0 -0.837387
 0 0 14.3424 -1.97504e-19 0 -0.835847
 0 0 14.3524 -1.96838e-19 0 -0.834303
 0 0 14.3624 -1.96308e-19 0 -0.832738
 0 0 14.3724 -1.95902e-19 0 -0.831148
 0 0 14.3824 -1.95495e-19 0 -0.829544
 0 0 14.3924 -1.95089e-19 0 -0.827926
 0 0 14.4024 -1.94682e-19 0 -0.826293
 0 0 14.4124 -1.94276e-19 0 -0.824647
 0 0 14.4224 -1.93869e-19 0 -0.822986
 0 0 14.4324 0 0 -0.821282
 0 0 14.4424 0 0 -0.819514
 0 0 14.4524 0 0 -0.817727
 0 0 14.4624 0 0 -0.815922
 0 0 14.4724 0 0 -0.814098
 0 0 14.4824 0 0 -0.812256
 0 0 14.4924 0 0 -0.810396
 0 0 14.5024 -2.35671e-19 0 -0.808506
 0 0 14.5124 -2.3313e-19 0 -0.806568
 0 0 14.5224 -2.3059e-19 0 -0.804617
 0 0 14.5324 -2.28049e-19 0 -0.802653
 0 0 14.5424 -2.25508e-19 0 -0.800675
 0 0 14.5524 -2.22967e-19 0 -0.798683
 0 0 14.5624 -2.20426e-19 0 -0.796679
 0 0 14.5724 -6.13532e-19 0 -0.794628
 0 0 14.5824 -5.97794e-19 0 -0.792273
 0 0 14.5924 -5.82057e-19 0 -0.789924
 0 0 14.6024 -5.6632e-19 0 -0.787582
 0 0 14.6124 -5.50582e-19 0 -0.785247
 0 0 14.6224 -5.34845e-19 0 -0.782919
 0 0 14.6324 -5.19108e-19 0 -0.780598
 0 0 14.6424 -5.0337e-19 0 -0.778284
 0 0 14.6524 0 0 -0.775324
 0 0 14.6624 0 0 -0.772315
 0 0 14.6724 0 0 -0.769291
 0 0 14.6824 0 0 -0.76625
 0 0 14.6924 0 0 -0.763193
 0 0 14.7024 0 0 -0.76012
 0 0 14.7124 0 0 -0.757031
 0 0 14.7224 0 0 -0.75295
 0 0 14.7324 0 0 -0.748592
 0 0 14.7424 0 0 -0.744179
 0 0 14.7524 0 0 -0.739712
 0 0 14.7624 0 0 -0.735191
 0 0 14.7724 0 0 -0.730617
 0 0 14.7824 0 0 -0.725988
 0 0 14.7924 0 0 -0.719172
 0 0 14.8024 0 0 -0.711228
 0 0 14.8124 0 0 -0.703216
 0 0 14.8224 0 0 -0.695136
 0 0 14.8324 0 0 -0.686989
 0 0 14.8424 0 0 -0.678775
 0 0 14.8524 0 0 -0.670493
 0 0 14.8624 0 0 -0.659245
 0 0 14.8724 0 0 -0.64522
 0 0 14.8824 0 0 -0.631016
 0 0 14.8924 0 0 -0.616634
 0.01 0 11.2124 0.000305854 0 -1.18831
 0.01 0 11.2224 -0.000929981 0 -1.18811
 0.01 0 11.2324 -0.000778904 0 -1.18727
 0.01 0 11.2424 -0.000627828 0 -1.18643
 0.01 0 11.2524 -0.000476751 0 -1.18558
 0.01 0 11.2624 -0.000325674 0 -1.18473
 0.01 0 11.2724 -0.000174597 0 -1.18387
 0.01 0 11.2824 -0.000249167 0 -1.18291
 0.01 0 11.2924 -0.00176021 0 -1.1811
 0.01 0 11.3024 -0.00163404 0 -1.17852
 0.01 0 11.3124 -0.00150787 0 -1.17592
 0.01 0 11.3224 -0.0013817 0 -1.1733
 0.01 0 11.3324 -0.00125553 0 -1.17066
 0.01 0 11.3424 -0.00112937 0 -1.168
 0.01 0 11.3524 -0.00123633 0 -1.1652
 0.01 0 11.3624 -0.00217549 0 -1.16163
 0.01 0 11.3724 -0.00231769 0 -1.15751
 0.01 0 11.3824 -0.0022614 0 -1.15323
 0.01 0 11.3924 -0.00220512 0 -1.14892
 0.01 0 11.4024 -0.00214883 0 -1.14458
 0.01 0 11.4124 -0.00209255 0 -1.14021
 0.01 0 11.4224 -0.00203626 0 -1.13581
 0.01 0 11.4324 -0.00266876 0 -1.13105
 0.01 0 11.4424 -0.00285951 0 -1.12585
 0.01 0 11.4524 -0.00281766 0 -1.12054
 0.01 0 11.4624 -0.00277581 0 -1.11521
 0.01 0 11.4724 -0.00273396 0 -1.10986
 0.01 0 11.4824 -0.00269211 0 -1.1045
 0.01 0 11.4924 -0.00265026 0 -1.09913
 0.01 0 11.5024 -0.00277693 0 -1.09368
 0.01 0 11.5124 -0.00284149 0 -1.08815
 0.01 0 11.5224 -0.00285918 0 -1.08259
 0.01 0 11.5324 -0.00287687 0 -1.07703
 0.01 0 11.5424 -0.00289455 0 -1.07147
 0.01 0 11.5524 -0.00291224 0 -1.06591
 0.01 0 11.5624 -0.00292993 0 -1.06034
 0.01 0 11.5724 -0.00264137 0 -1.05494
 0.01 0 11.5824 -0.00244831 0 -1.04976
 0.01 0 11.5924 -0.00248418 0 -1.0447
 0.01 0 11.6024 -0.00252004 0 -1.03964
 0.01 0 11.6124 -0.00255591 0 -1.03458
 0.01 0 11.6224 -0.00259178 0 -1.02952
 0.01 0 11.6324 -0.00262765 0 -1.02445
 0.01 0 11.6424 -0.00233226 0 -1.01953
 0.01 0 11.6524 -0.0018915 0 -1.01501
 0.01 0 11.6624 -0.00196441 0 -1.01076
 0.01 0 11.6724 -0.00203733 0 -1.00652
 0.01 0 11.6824 -0.00211024 0 -1.00228
 0.01 0 11.6924 -0.00218315 0 -0.998042
 0.01 0 11.7024 -0.00225606 0 -0.993812
 0.01 0 11.7124 -0.00198694 0 -0.989821
 0.01 0 11.7224 -0.00161568 0 -0.986221
 0.01 0 11.7324 -0.00141101 0 -0.982781
 0.01 0 11.7424 -0.00140868 0 -0.979452
 0.01 0 11.7524 -0.00140636 0 -0.976223
 0.01 0 11.7624 -0.00140404 0 -0.973095
 0.01 0 11.7724 -0.00140172 0 -0.970068
 0.01 0 11.7824 -0.0013994 0 -0.967141
 0.01 0 11.7924 -0.00140288 0 -0.964397
 0.01 0 11.8024 -0.00141144 0 -0.961792
 0.01 0 11.8124 -0.00142 0 -0.959242
 0.01 0 11.8224 -0.00142856 0 -0.956745
 0.01 0 11.8324 -0.00143712 0 -0.954303
 0.01 0 11.8424 -0.00144569 0 -0.951916
 0.01 0 11.8524 -0.00110531 0 -0.949771
 0.01 0 11.8624 -0.000752706 0 -0.947828
 0.01 0 11.8724 -0.000796039 0 -0.946167
 0.01 0 11.8824 -0.000839372 0 -0.944497
 0.01 0 11.8924 -0.000882704 0 -0.94282
 0.01 0 11.9024 -0.000926037 0 -0.941135
 0.01 0 11.9124 -0.00096937 0 -0.939441
 0.01 0 11.9224 -0.000942345 0 -0.937781
 0.01 0 11.9324 -0.000416929 0 -0.936417
 0.01 0 11.9424 -0.000430628 0 -0.935351
 0.01 0 11.9524 -0.000467479 0 -0.934289
 0.01 0 11.9624 -0.000504329 0 -0.933218
 0.01 0 11.9724 -0.00054118 0 -0.932139
 0.01 0 11.9824 -0.00057803 0 -0.93105
 0.01 0 11.9924 -0.000614881 0 -0.929952
 0.01 0 12.0024 -0.000325659 0 -0.929029
 0.01 0 12.0124 -0.000219394 0 -0.928296
 0.01 0 12.0224 -0.000253071 0 -0.92764
 0.01 0 12.0324 -0.000286749 0 -0.926984
 0.01 0 12.0424 -0.000320426 0 -0.926329
 0.01 0 12.0524 -0.000354103 0 -0.925676
 0.01 0 12.0624 -0.000387781 0 -0.925023
 0.01 0 12.0724 -0.000219045 0 -0.924471
 0.01 0 12.0824 -0.000118731 0 -0.924035
 0.01 0 12.0924 -0.000139278 0 -0.923665
 0.01 0 12.1024 -0.000159825 0 -0.923298
 0.01 0 12.1124 -0.000180372 0 -0.922935
 0.01 0 12.1224 -0.000200919 0 -0.922576
 0.01 0 12.1324 -0.000221467 0 -0.922221
 0.01 0 12.1424 -9.88285e-05 0 -0.921932
 0.01 0 12.1524 -4.48119e-05 0 -0.921725
 0.01 0 12.1624 -5.55854e-05 0 -0.921553
 0.01 0 12.1724 -6.6359e-05 0 -0.921386
 0.01 0 12.1824 -7.71325e-05 0 -0.921223
 0.01 0 12.1924 -8.79061e-05 0 -0.921065
 0.01 0 12.2024 -9.86796e-05 0 -0.920912
 0.01 0 12.2124 -5.95522e-05 0 -0.920792
 0.01 0 12.2224 5.34746e-06 0 -0.920722
 0.01 0 12.2324 -1.72773e-06 0 -0.920697
 0.01 0 12.2424 -8.80292e-06 0 -0.920671
 0.01 0 12.2524 -1.58781e-05 0 -0.920646
 0.01 0 12.2624 -2.29533e-05 0 -0.920621
 0.01 0 12.2724 -3.00285e-05 0 -0.920595
 0.01 0 12.2824 -1.35417e-05 0 -0.920583
 0.01 0 12.2924 3.14827e-05 0 -0.920617
 0.01 0 12.3024 3.58291e-05 0 -0.920669
 0.01 0 12.3124 3.70178e-05 0 -0.920722
 0.01 0 12.3224 3.81406e-05 0 -0.920781
 0.01 0 12.3324 3.92634e-05 0 -0.920845
 0.01 0 12.3424 4.03863e-05 0 -0.920916
 0.01 0 12.3524 4.15091e-05 0 -0.920992
 0.01 0 12.3624 4.24487e-05 0 -0.921079
 0.01 0 12.3724 4.31983e-05 0 -0.921175
 0.01 0 12.3824 4.39478e-05 0 -0.921273
 0.01 0 12.3924 4.46974e-05 0 -0.921374
 0.01 0 12.4024 4.54469e-05 0 -0.921478
 0.01 0 12.4124 4.61965e-05 0 -0.921584
 0.01 0 12.4224 5.44915e-05 0 -0.921696
 0.01 0 12.4324 6.1903e-05 0 -0.921813
 0.01 0 12.4424 6.46695e-05 0 -0.921937
 0.01 0 12.4524 6.45155e-05 0 -0.922063
 0.01 0 12.4624 6.43616e-05 0 -0.922189
 0.01 0 12.4724 6.42076e-05 0 -0.922316
 0.01 0 12.4824 6.40536e-05 0 -0.922443
 0.01 0 12.4924 6.38996e-05 0 -0.922569
 0.01 0 12.5024 6.38731e-05 0 -0.922697
 0.01 0 12.5124 6.39604e-05 0 -0.922825
 0.01 0 12.5224 6.42725e-05 0 -0.922953
 0.01 0 12.5324 6.45847e-05 0 -0.92308
 0.01 0 12.5424 6.48968e-05 0 -0.923208
 0.01 0 12.5524 6.52089e-05 0 -0.923335
 0.01 0 12.5624 6.5521e-05 0 -0.923462
 0.01 0 12.5724 5.92799e-05 0 -0.923586
 0.01 0 12.5824 5.77242e-05 0 -0.923705
 0.01 0 12.5924 5.78762e-05 0 -0.923823
 0.01 0 12.6024 5.80282e-05 0 -0.923941
 0.01 0 12.6124 5.81801e-05 0 -0.924058
 0.01 0 12.6224 5.83321e-05 0 -0.924174
 0.01 0 12.6324 5.89248e-05 0 -0.92429
 0.01 0 12.6424 5.47406e-05 0 -0.924403
 0.01 0 12.6524 4.54597e-05 0 -0.924504
 0.01 0 12.6624 4.40485e-05 0 -0.924601
 0.01 0 12.6724 4.3391e-05 0 -0.924698
 0.01 0 12.6824 4.27336e-05 0 -0.924792
 0.01 0 12.6924 4.20761e-05 0 -0.924883
 0.01 0 12.7024 4.14187e-05 0 -0.924972
 0.01 0 12.7124 4.07612e-05 0 -0.925058
 0.01 0 12.7224 4.02776e-05 0 -0.925137
 0.01 0 12.7324 3.98826e-05 0 -0.925212
 0.01 0 12.7424 3.94876e-05 0 -0.925284
 0.01 0 12.7524 3.90927e-05 0 -0.925355
 0.01 0 12.7624 3.86977e-05 0 -0.925424
 0.01 0 12.7724 3.77859e-05 0 -0.92549
 0.01 0 12.7824 3.21129e-05 0 -0.925551
 0.01 0 12.7924 1.42808e-05 0 -0.925603
 0.01 0 12.8024 1.19196e-05 0 -0.925641
 0.01 0 12.8124 1.40621e-05 0 -0.925676
 0.01 0 12.8224 1.62047e-05 0 -0.92571
 0.01 0 12.8324 1.83473e-05 0 -0.925744
 0.01 0 12.8424 2.04898e-05 0 -0.925778
 0.01 0 12.8524 2.26324e-05 0 -0.925811
 0.01 0 12.8624 -1.52658e-06 0 -0.925832
 0.01 0 12.8724 -8.09317e-06 0 -0.925837
 0.01 0 12.8824 -5.21078e-06 0 -0.925837
 0.01 0 12.8924 -2.32838e-06 0 -0.925837
 0.01 0 12.9024 5.54013e-07 0 -0.925835
 0.01 0 12.9124 3.43641e-06 0 -0.925833
 0.01 0 12.9224 6.3188e-06 0 -0.925831
 0.01 0 12.9324 -1.84927e-05 0 -0.925814
 0.01 0 12.9424 -2.72404e-05 0 -0.925782
 0.01 0 12.9524 -2.39694e-05 0 -0.925744
 0.01 0 12.9624 -2.06984e-05 0 -0.925705
 0.01 0 12.9724 -1.74274e-05 0 -0.925666
 0.01 0 12.9824 -1.41564e-05 0 -0.925626
 0.01 0 12.9924 -1.08854e-05 0 -0.925585
 0.01 0 13.0024 -3.74585e-05 0 -0.925528
 0.01 0 13.0124 -4.68964e-05 0 -0.925457
 0.01 0 13.0224 -4.36197e-05 0 -0.925378
 0.01 0 13.0324 -4.0343e-05 0 -0.925299
 0.01 0 13.0424 -3.70664e-05 0 -0.925218
 0.01 0 13.0524 -3.37897e-05 0 -0.925137
 0.01 0 13.0624 -3.0513e-05 0 -0.925055
 0.01 0 13.0724 -5.83623e-05 0 -0.924957
 0.01 0 13.0824 -6.64966e-05 0 -0.924841
 0.01 0 13.0924 -6.42324e-05 0 -0.924719
 0.01 0 13.1024 -6.19681e-05 0 -0.924597
 0.01 0 13.1124 -5.97038e-05 0 -0.924474
 0.01 0 13.1224 -5.74396e-05 0 -0.92435
 0.01 0 13.1324 -5.51753e-05 0 -0.924225
 0.01 0 13.1424 -7.1355e-05 0 -0.924087
 0.01 0 13.1524 -9.41285e-05 0 -0.923932
 0.01 0 13.1624 -9.13801e-05 0 -0.923761
 0.01 0 13.1724 -8.86318e-05 0 -0.92359
 0.01 0 13.1824 -8.58834e-05 0 -0.923417
 0.01 0 13.1924 -8.31351e-05 0 -0.923244
 0.01 0 13.2024 -8.03867e-05 0 -0.923071
 0.01 0 13.2124 -8.56769e-05 0 -0.922893
 0.01 0 13.2224 -0.000123117 0 -0.922696
 0.01 0 13.2324 -0.00011957 0 -0.922477
 0.01 0 13.2424 -0.000116023 0 -0.922257
 0.01 0 13.2524 -0.000112475 0 -0.922036
 0.01 0 13.2624 -0.000108928 0 -0.921813
 0.01 0 13.2724 -0.00010538 0 -0.92159
 0.01 0 13.2824 -0.000112954 0 -0.92136
 0.01 0 13.2924 -0.000146057 0 -0.921111
 0.01 0 13.3024 -0.000143287 0 -0.920842
 0.01 0 13.3124 -0.000140517 0 -0.920571
 0.01 0 13.3224 -0.000137746 0 -0.9203
 0.01 0 13.3324 -0.000134976 0 -0.920027
