# x y z bx by bz
 0.03 0 9.67239 0.00564397 0 -3.18884
 0.03 0 9.68239 0.00513862 0 -3.19237
 0.03 0 9.69239 0.00443115 0 -3.19563
 0.03 0 9.70239 0.00359098 0 -3.19845
 0.03 0 9.71239 0.00284865 0 -3.20064
 0.03 0 9.72239 0.00221532 0 -3.20235
 0.03 0 9.73239 0.00110965 0 -3.20336
 0.03 0 9.74239 0.00011813 0 -3.20427
 0.03 0 9.75239 -0.000702641 0 -3.20381
 0.03 0 9.76239 -0.00171509 0 -3.20279
 0.03 0 9.77239 -0.00251645 0 -3.20155
 0.03 0 9.78239 -0.00402814 0 -3.1994
 0.03 0 9.79239 -0.00521819 0 -3.19657
 0.03 0 9.80239 -0.00569513 0 -3.19302
 0.03 0 9.81239 -0.00654834 0 -3.18855
 0.03 0 9.82239 -0.00739428 0 -3.18374
 0.03 0 9.83239 -0.00822604 0 -3.17864
 0.03 0 9.84239 -0.00947673 0 -3.17291
 0.03 0 9.85239 -0.0100184 0 -3.16603
 0.03 0 9.86239 -0.0105214 0 -3.15909
 0.03 0 9.87239 -0.01101 0 -3.15208
 0.03 0 9.88239 -0.0116158 0 -3.14432
 0.03 0 9.89239 -0.011854 0 -3.1364
 0.03 0 9.90239 -0.012141 0 -3.12841
 0.03 0 9.91239 -0.0123557 0 -3.12008
 0.03 0 9.92239 -0.0123905 0 -3.11174
 0.03 0 9.93239 -0.0123821 0 -3.10341
 0.03 0 9.94239 -0.0123066 0 -3.09511
 0.03 0 9.95239 -0.0121441 0 -3.08694
 0.03 0 9.96239 -0.0119861 0 -3.07884
 0.03 0 9.97239 -0.0117912 0 -3.07083
 0.03 0 9.98239 -0.0116102 0 -3.06316
 0.03 0 9.99239 -0.011481 0 -3.05552
 0.03 0 10.0024 -0.0113118 0 -3.04797
 0.03 0 10.0124 -0.0113639 0 -3.04052
 0.03 0 10.0224 -0.0112875 0 -3.03299
 0.03 0 10.0324 -0.011132 0 -3.02546
 0.03 0 10.0424 -0.0113478 0 -3.01773
 0.03 0 10.0524 -0.0127276 0 -3.00958
 0.03 0 10.0624 -0.0138791 0 -3.00176
 0.04 0 9.46239 0.00312247 0 -3.13514
 0.04 0 9.47239 0.00244371 0 -3.13607
 0.04 0 9.48239 0.00154985 0 -3.13651
 0.04 0 9.49239 0.000893604 0 -3.13674
 0.04 0 9.50239 0.00123111 0 -3.13701
 0.04 0 9.51239 0.00160205 0 -3.13737
 0.04 0 9.52239 0.0018995 0 -3.13812
 0.04 0 9.53239 0.00237471 0 -3.13911
 0.04 0 9.54239 0.00373015 0 -3.14056
 0.04 0 9.55239 0.00434381 0 -3.1426
 0.04 0 9.56239 0.00476631 0 -3.14482
 0.04 0 9.57239 0.00630845 0 -3.1477
 0.04 0 9.58239 0.00700241 0 -3.15122
 0.04 0 9.59239 0.00735246 0 -3.15485
 0.04 0 9.60239 0.0080954 0 -3.15875
 0.04 0 9.61239 0.00857837 0 -3.16313
 0.04 0 9.62239 0.00872584 0 -3.1676
 0.04 0 9.63239 0.00878238 0 -3.17211
 0.04 0 9.64239 0.00862621 0 -3.17662
 0.04 0 9.65239 0.00839039 0 -3.18103
 0.04 0 9.66239 0.00807918 0 -3.18541
 0.04 0 9.67239 0.00734768 0 -3.18949
 0.04 0 9.68239 0.00665429 0 -3.19304
 0.04 0 9.69239 0.00592195 0 -3.19634
 0.04 0 9.70239 0.00512863 0 -3.19928
 0.04 0 9.71239 0.00416676 0 -3.20173
 0.04 0 9.72239 0.00261643 0 -3.2035
 0.04 0 9.73239 0.00171423 0 -3.20441
 0.04 0 9.74239 0.000846178 0 -3.20528
 0.04 0 9.75239 -0.0015644 0 -3.20525
 0.04 0 9.76239 -0.00262015 0 -3.2042
 0.04 0 9.77239 -0.00333878 0 -3.2027
 0.04 0 9.78239 -0.00495473 0 -3.20029
 0.04 0 9.79239 -0.00645481 0 -3.19757
 0.04 0 9.80239 -0.00782979 0 -3.19454
 0.04 0 9.81239 -0.00897896 0 -3.18982
 0.04 0 9.82239 -0.0100549 0 -3.1848
 0.04 0 9.83239 -0.0110092 0 -3.17952
 0.04 0 9.84239 -0.0125022 0 -3.17349
 0.04 0 9.85239 -0.0137498 0 -3.16697
 0.04 0 9.86239 -0.0141098 0 -3.15995
 0.04 0 9.87239 -0.0148069 0 -3.1526
 0.04 0 9.88239 -0.0157543 0 -3.14486
 0.04 0 9.89239 -0.0158628 0 -3.1369
 0.04 0 9.90239 -0.016325 0 -3.12858
 0.04 0 9.91239 -0.0166577 0 -3.12022
 0.04 0 9.92239 -0.0166624 0 -3.11184
 0.04 0 9.93239 -0.0166207 0 -3.1034
 0.04 0 9.94239 -0.01652 0 -3.09498
 0.04 0 9.95239 -0.0163872 0 -3.08671
 0.04 0 9.96239 -0.0161453 0 -3.07852
 0.04 0 9.97239 -0.0156118 0 -3.07048
 0.04 0 9.98239 -0.0152906 0 -3.06287
 0.04 0 9.99239 -0.0150525 0 -3.05533
 0.04 0 10.0024 -0.014945 0 -3.04789
 0.04 0 10.0124 -0.0150234 0 -3.04066
 0.04 0 10.0224 -0.0150747 0 -3.03338
 0.04 0 10.0324 -0.0148996 0 -3.02589
 0.04 0 10.0424 -0.0155081 0 -3.01796
 0.04 0 10.0524 -0.0165405 0 -3.00997
 0.04 0 10.0624 -0.0173446 0 -3.00229
 0.05 0 9.46239 0.00346115 0 -3.13652
 0.05 0 9.47239 0.00244765 0 -3.13672
 0.05 0 9.48239 0.00152542 0 -3.1368
 0.05 0 9.49239 0.000694466 0 -3.13676
 0.05 0 9.50239 0.00119593 0 -3.13658
 0.05 0 9.51239 0.0017975 0 -3.1367
 0.05 0 9.52239 0.0021655 0 -3.13729
 0.05 0 9.53239 0.00320718 0 -3.1384
 0.05 0 9.54239 0.00448391 0 -3.13968
 0.05 0 9.55239 0.00533989 0 -3.14139
 0.05 0 9.56239 0.00620368 0 -3.14392
 0.05 0 9.57239 0.00786677 0 -3.14696
 0.05 0 9.58239 0.00898078 0 -3.15023
 0.05 0 9.59239 0.00914352 0 -3.15391
 0.05 0 9.60239 0.0102855 0 -3.15831
 0.05 0 9.61239 0.0111004 0 -3.16276
 0.05 0 9.62239 0.011164 0 -3.16735
 0.05 0 9.63239 0.0111714 0 -3.17206
 0.05 0 9.64239 0.0110561 0 -3.1769
 0.05 0 9.65239 0.0108218 0 -3.1814
 0.05 0 9.66239 0.0103048 0 -3.18589
 0.05 0 9.67239 0.009542 0 -3.19013
 0.05 0 9.68239 0.00850632 0 -3.19398
 0.05 0 9.69239 0.00739393 0 -3.19755
 0.05 0 9.70239 0.00662333 0 -3.20061
 0.05 0 9.71239 0.00515321 0 -3.20279
 0.05 0 9.72239 0.00337365 0 -3.20471
 0.05 0 9.73239 0.00217186 0 -3.20608
 0.05 0 9.74239 0.000808655 0 -3.20648
 0.05 0 9.75239 -0.00133436 0 -3.20628
 0.05 0 9.76239 -0.00336988 0 -3.20603
 0.05 0 9.77239 -0.00442807 0 -3.20436
 0.05 0 9.78239 -0.00609948 0 -3.20182
 0.05 0 9.79239 -0.00783552 0 -3.19895
 0.05 0 9.80239 -0.00954525 0 -3.19562
 0.05 0 9.81239 -0.0118228 0 -3.19135
 0.05 0 9.82239 -0.0130242 0 -3.18629
 0.05 0 9.83239 -0.0139253 0 -3.18087
 0.05 0 9.84239 -0.0155666 0 -3.17447
 0.05 0 9.85239 -0.0170057 0 -3.16793
 0.05 0 9.86239 -0.0177632 0 -3.16107
 0.05 0 9.87239 -0.0187086 0 -3.15332
 0.05 0 9.88239 -0.0195622 0 -3.14542
 0.05 0 9.89239 -0.0201758 0 -3.13717
 0.05 0 9.90239 -0.0205786 0 -3.12876
 0.05 0 9.91239 -0.0209927 0 -3.12039
 0.05 0 9.92239 -0.0209647 0 -3.11188
 0.05 0 9.93239 -0.0208752 0 -3.10324
 0.05 0 9.94239 -0.0207268 0 -3.09477
 0.05 0 9.95239 -0.0206385 0 -3.08641
 0.05 0 9.96239 -0.0204878 0 -3.07813
 0.05 0 9.97239 -0.0195922 0 -3.07022
 0.05 0 9.98239 -0.0188877 0 -3.06244
 0.05 0 9.99239 -0.0186894 0 -3.05496
 0.05 0 10.0024 -0.0185715 0 -3.04767
 0.05 0 10.0124 -0.0185609 0 -3.04054
 0.05 0 10.0224 -0.0186642 0 -3.03352
 0.05 0 10.0324 -0.0187552 0 -3.02646
 0.05 0 10.0424 -0.0195247 0 -3.01848
 0.05 0 10.0524 -0.0201755 0 -3.01084
 0.05 0 10.0624 -0.0206938 0 -3.00332
 0.06 0 9.46239 0.00255087 0 -3.1376
 0.06 0 9.47239 0.00209186 0 -3.13675
 0.06 0 9.48239 0.00112302 0 -3.13679
 0.06 0 9.49239 0.000226649 0 -3.13674
 0.06 0 9.50239 0.000745556 0 -3.13649
 0.06 0 9.51239 0.00143162 0 -3.13641
 0.06 0 9.52239 0.0024529 0 -3.1364
 0.06 0 9.53239 0.00361658 0 -3.1373
 0.06 0 9.54239 0.00499204 0 -3.13843
 0.06 0 9.55239 0.00652424 0 -3.14002
 0.06 0 9.56239 0.00793447 0 -3.14304
 0.06 0 9.57239 0.00939676 0 -3.14603
 0.06 0 9.58239 0.0109111 0 -3.14899
 0.06 0 9.59239 0.0115267 0 -3.15315
 0.06 0 9.60239 0.0125612 0 -3.15776
 0.06 0 9.61239 0.0133766 0 -3.16238
 0.06 0 9.62239 0.0136152 0 -3.16707
 0.06 0 9.63239 0.0136911 0 -3.17195
 0.06 0 9.64239 0.0136337 0 -3.17704
 0.06 0 9.65239 0.0132263 0 -3.18201
 0.06 0 9.66239 0.0125386 0 -3.18667
 0.06 0 9.67239 0.0118247 0 -3.19106
 0.06 0 9.68239 0.0108002 0 -3.19503
 0.06 0 9.69239 0.00966604 0 -3.19873
 0.06 0 9.70239 0.00777098 0 -3.20191
 0.06 0 9.71239 0.00625685 0 -3.20419
 0.06 0 9.72239 0.00453425 0 -3.20629
 0.06 0 9.73239 0.00260319 0 -3.20823
 0.06 0 9.74239 0.000613422 0 -3.20811
 0.06 0 9.75239 -0.00132146 0 -3.20785
 0.06 0 9.76239 -0.00317457 0 -3.20755
 0.06 0 9.77239 -0.00587833 0 -3.20652
 0.06 0 9.78239 -0.00806845 0 -3.20404
 0.06 0 9.79239 -0.00972609 0 -3.20095
 0.06 0 9.80239 -0.0115047 0 -3.19728
 0.06 0 9.81239 -0.013698 0 -3.19283
 0.06 0 9.82239 -0.0157737 0 -3.18809
 0.06 0 9.83239 -0.0172059 0 -3.18247
 0.06 0 9.84239 -0.0187815 0 -3.17589
 0.06 0 9.85239 -0.0202905 0 -3.16915
 0.06 0 9.86239 -0.0217369 0 -3.16205
 0.06 0 9.87239 -0.0229817 0 -3.15419
 0.06 0 9.88239 -0.0239001 0 -3.14613
 0.06 0 9.89239 -0.0244556 0 -3.13782
 0.06 0 9.90239 -0.0248463 0 -3.12935
 0.06 0 9.91239 -0.0253487 0 -3.12066
 0.06 0 9.92239 -0.0252816 0 -3.11166
 0.06 0 9.93239 -0.0251447 0 -3.10297
 0.06 0 9.94239 -0.0249488 0 -3.09445
 0.06 0 9.95239 -0.0248366 0 -3.08604
 0.06 0 9.96239 -0.0243485 0 -3.07796
 0.06 0 9.97239 -0.0235819 0 -3.07
 0.06 0 9.98239 -0.0227534 0 -3.06201
 0.06 0 9.99239 -0.0223978 0 -3.05444
 0.06 0 10.0024 -0.0221912 0 -3.04729
 0.06 0 10.0124 -0.0220788 0 -3.04026
 0.06 0 10.0224 -0.0217995 0 -3.03347
 0.06 0 10.0324 -0.0219827 0 -3.02691
 0.06 0 10.0424 -0.0233463 0 -3.02018
 0.06 0 10.0524 -0.0238341 0 -3.01245
 0.06 0 10.0624 -0.0241893 0 -3.00484
 0.07 0 9.46239 0.00135519 0 -3.13944
 0.07 0 9.47239 0.00104424 0 -3.1385
 0.07 0 9.48239 0.000549281 0 -3.13739
 0.07 0 9.49239 -0.00024737 0 -3.13678
 0.07 0 9.50239 0.000289817 0 -3.13614
 0.07 0 9.51239 0.00118455 0 -3.13537
 0.07 0 9.52239 0.00239947 0 -3.13504
 0.07 0 9.53239 0.00354904 0 -3.13563
 0.07 0 9.54239 0.00496742 0 -3.13652
 0.07 0 9.55239 0.00806904 0 -3.13838
 0.07 0 9.56239 0.00954138 0 -3.14124
 0.07 0 9.57239 0.010772 0 -3.14426
 0.07 0 9.58239 0.0123236 0 -3.14747
 0.07 0 9.59239 0.0143309 0 -3.15212
 0.07 0 9.60239 0.0152496 0 -3.15696
 0.07 0 9.61239 0.0159487 0 -3.1618
 0.07 0 9.62239 0.0162894 0 -3.16703
 0.07 0 9.63239 0.0164864 0 -3.17211
 0.07 0 9.64239 0.0165829 0 -3.17733
 0.07 0 9.65239 0.0159319 0 -3.18256
 0.07 0 9.66239 0.0149205 0 -3.18765
 0.07 0 9.67239 0.0141425 0 -3.19228
 0.07 0 9.68239 0.0129679 0 -3.19639
 0.07 0 9.69239 0.0111965 0 -3.20015
 0.07 0 9.70239 0.00927424 0 -3.20355
 0.07 0 9.71239 0.00782864 0 -3.20624
 0.07 0 9.72239 0.0063526 0 -3.20865
 0.07 0 9.73239 0.00324751 0 -3.2101
 0.07 0 9.74239 0.000152254 0 -3.21066
 0.07 0 9.75239 -0.00158732 0 -3.21031
 0.07 0 9.76239 -0.00324513 0 -3.20993
 0.07 0 9.77239 -0.00632713 0 -3.20847
 0.07 0 9.78239 -0.00948736 0 -3.20644
 0.07 0 9.79239 -0.0118196 0 -3.20354
 0.07 0 9.80239 -0.0136639 0 -3.19955
 0.07 0 9.81239 -0.0157769 0 -3.19493
 0.07 0 9.82239 -0.0180887 0 -3.18989
 0.07 0 9.83239 -0.0206551 0 -3.18423
 0.07 0 9.84239 -0.0226146 0 -3.17765
 0.07 0 9.85239 -0.0240785 0 -3.17073
 0.07 0 9.86239 -0.0256204 0 -3.16325
 0.07 0 9.87239 -0.0271153 0 -3.15528
 0.07 0 9.88239 -0.0282382 0 -3.1471
 0.07 0 9.89239 -0.0287283 0 -3.13879
 0.07 0 9.90239 -0.0293826 0 -3.12992
 0.07 0 9.91239 -0.0301282 0 -3.12083
 0.07 0 9.92239 -0.0300574 0 -3.11176
 0.07 0 9.93239 -0.029708 0 -3.10288
 0.07 0 9.94239 -0.0293231 0 -3.09417
 0.07 0 9.95239 -0.0288455 0 -3.08572
 0.07 0 9.96239 -0.0282575 0 -3.07773
 0.07 0 9.97239 -0.0276009 0 -3.06972
 0.07 0 9.98239 -0.0268756 0 -3.06167
 0.07 0 9.99239 -0.0258519 0 -3.05376
 0.07 0 10.0024 -0.0252267 0 -3.04677
 0.07 0 10.0124 -0.0247434 0 -3.04002
 0.07 0 10.0224 -0.024402 0 -3.03349
 0.07 0 10.0324 -0.0249119 0 -3.02718
 0.07 0 10.0424 -0.0263873 0 -3.02101
 0.07 0 10.0524 -0.0276637 0 -3.01451
 0.07 0 10.0624 -0.0278559 0 -3.0068
 0.08 0 9.46239 0.000103336 0 -3.14168
 0.08 0 9.47239 -5.95459e-05 0 -3.14066
 0.08 0 9.48239 -0.000406442 0 -3.13946
 0.08 0 9.49239 -0.00174766 0 -3.13699
 0.08 0 9.50239 -0.000681023 0 -3.13499
 0.08 0 9.51239 0.000838062 0 -3.13378
 0.08 0 9.52239 0.00222825 0 -3.13322
 0.08 0 9.53239 0.00347603 0 -3.13343
 0.08 0 9.54239 0.00611004 0 -3.13485
 0.08 0 9.55239 0.00912534 0 -3.13649
 0.08 0 9.56239 0.011093 0 -3.13889
 0.08 0 9.57239 0.0120502 0 -3.14179
 0.08 0 9.58239 0.0147786 0 -3.14611
 0.08 0 9.59239 0.0175299 0 -3.1507
 0.08 0 9.60239 0.0183592 0 -3.1558
 0.08 0 9.61239 0.0189688 0 -3.1609
 0.08 0 9.62239 0.0192796 0 -3.16657
 0.08 0 9.63239 0.0194322 0 -3.17249
 0.08 0 9.64239 0.0196584 0 -3.17775
 0.08 0 9.65239 0.0188931 0 -3.18299
 0.08 0 9.66239 0.0178446 0 -3.18809
 0.08 0 9.67239 0.0168184 0 -3.19339
 0.08 0 9.68239 0.0149329 0 -3.19802
 0.08 0 9.69239 0.0129033 0 -3.2021
 0.08 0 9.70239 0.0109946 0 -3.20567
 0.08 0 9.71239 0.00944952 0 -3.20874
 0.08 0 9.72239 0.00712034 0 -3.21082
 0.08 0 9.73239 0.00380451 0 -3.21223
 0.08 0 9.74239 0.000250276 0 -3.2134
 0.08 0 9.75239 -0.00190139 0 -3.21337
 0.08 0 9.76239 -0.00375147 0 -3.2127
 0.08 0 9.77239 -0.00688703 0 -3.21101
 0.08 0 9.78239 -0.00995562 0 -3.20883
 0.08 0 9.79239 -0.0131627 0 -3.20612
 0.08 0 9.80239 -0.0162539 0 -3.20218
 0.08 0 9.81239 -0.0186348 0 -3.19731
 0.08 0 9.82239 -0.021056 0 -3.19222
 0.08 0 9.83239 -0.0237221 0 -3.18612
 0.08 0 9.84239 -0.0262512 0 -3.17968
 0.08 0 9.85239 -0.0279237 0 -3.17274
 0.08 0 9.86239 -0.0296045 0 -3.16489
 0.08 0 9.87239 -0.0311216 0 -3.15674
 0.08 0 9.88239 -0.0326972 0 -3.14824
 0.08 0 9.89239 -0.033521 0 -3.13913
 0.08 0 9.90239 -0.0342489 0 -3.13008
 0.08 0 9.91239 -0.0349963 0 -3.12093
 0.08 0 9.92239 -0.034941 0 -3.11179
 0.08 0 9.93239 -0.0344923 0 -3.10284
 0.08 0 9.94239 -0.0339089 0 -3.09383
 0.08 0 9.95239 -0.0332082 0 -3.08489
