# x y z bx by bz
 0.005 0 10.2395 -0.0075463 0 -1.93216
 0.005 0 10.2445 -0.00753848 0 -1.91682
 0.005 0 10.2495 -0.00753065 0 -1.90163
 0.005 0 10.2545 -0.00752283 0 -1.88659
 0.005 0 10.2595 -0.007515 0 -1.8717
 0.005 0 10.2645 -0.00750717 0 -1.85696
 0.005 0 10.2695 -0.00749935 0 -1.84236
 0.005 0 10.2745 -0.00749152 0 -1.82792
 0.005 0 10.2795 -0.0074837 0 -1.81362
 0.005 0 10.2845 -0.00747587 0 -1.79947
 0.005 0 10.2895 -0.00746805 0 -1.78547
 0.005 0 10.2945 -0.00746022 0 -1.77162
 0.005 0 10.2995 -0.0074524 0 -1.75792
 0.005 0 10.3045 -0.00744457 0 -1.74437
 0.005 0 10.3095 -0.00743675 0 -1.73097
 0.005 0 10.3145 -0.00742892 0 -1.71771
 0.005 0 10.3195 -0.0074211 0 -1.7046
 0.005 0 10.3245 -0.00741327 0 -1.69165
 0.005 0 10.3295 -0.00837954 0 -1.67781
 0.005 0 10.3345 -0.00366787 0 -1.6654
 0.005 0 10.3395 -0.00358725 0 -1.65627
 0.005 0 10.3445 -0.0037502 0 -1.64715
 0.005 0 10.3495 -0.00391315 0 -1.63795
 0.005 0 10.3545 -0.0040761 0 -1.62866
 0.005 0 10.3595 -0.00423905 0 -1.61928
 0.005 0 10.3645 -0.004402 0 -1.60982
 0.005 0 10.3695 -0.00456495 0 -1.60027
 0.005 0 10.3745 -0.0047279 0 -1.59063
 0.005 0 10.3795 -0.00489085 0 -1.5809
 0.005 0 10.3845 -0.0050538 0 -1.57109
 0.005 0 10.3895 -0.00521675 0 -1.56118
 0.005 0 10.3945 -0.00537971 0 -1.55119
 0.005 0 10.3995 -0.00554266 0 -1.54112
 0.005 0 10.4045 -0.00570561 0 -1.53095
 0.005 0 10.4095 -0.00586856 0 -1.5207
 0.005 0 10.4145 -0.00603151 0 -1.51036
 0.005 0 10.4195 -0.00619446 0 -1.49993
 0.005 0 10.4245 -0.00635741 0 -1.48942
 0.005 0 10.4295 -0.00652036 0 -1.47882
 0.005 0 10.4345 -0.00668331 0 -1.46813
 0.005 0 10.4395 -0.00684626 0 -1.45735
 0.005 0 10.4445 -0.00450514 0 -1.44781
 0.005 0 10.4495 -0.00125049 0 -1.44052
 0.005 0 10.4545 -0.00131241 0 -1.43413
 0.005 0 10.4595 -0.00137434 0 -1.42779
 0.005 0 10.4645 -0.00143626 0 -1.4215
 0.005 0 10.4695 -0.00149818 0 -1.41524
 0.005 0 10.4745 -0.00156011 0 -1.40904
 0.005 0 10.4795 -0.00162203 0 -1.40287
 0.005 0 10.4845 -0.00168396 0 -1.39676
 0.005 0 10.4895 -0.00174588 0 -1.39068
 0.005 0 10.4945 -0.0018078 0 -1.38465
 0.005 0 10.4995 -0.00186973 0 -1.37867
 0.005 0 10.5045 -0.00193165 0 -1.37273
 0.005 0 10.5095 -0.00199358 0 -1.36684
 0.005 0 10.5145 -0.0020555 0 -1.36099
 0.005 0 10.5195 -0.00211742 0 -1.35518
 0.005 0 10.5245 -0.00217935 0 -1.34942
 0.005 0 10.5295 -0.00224127 0 -1.3437
 0.005 0 10.5345 -0.00230319 0 -1.33803
 0.005 0 10.5395 -0.00236512 0 -1.3324
 0.005 0 10.5445 -0.00242704 0 -1.32682
 0.005 0 10.5495 -0.00248897 0 -1.32128
 0.005 0 10.5545 -0.00255089 0 -1.31579
 0.005 0 10.5595 -0.00262848 0 -1.31092
 0.005 0 10.5645 -0.00270883 0 -1.30617
 0.005 0 10.5695 -0.00278919 0 -1.30143
 0.005 0 10.5745 -0.00286954 0 -1.2967
 0.005 0 10.5795 -0.00294989 0 -1.29199
 0.005 0 10.5845 -0.00303024 0 -1.28728
 0.005 0 10.5895 -0.0031106 0 -1.28259
 0.005 0 10.5945 -0.00319095 0 -1.27792
 0.005 0 10.5995 -0.0032713 0 -1.27325
 0.005 0 10.6045 -0.00335166 0 -1.2686
 0.005 0 10.6095 -0.00343201 0 -1.26396
 0.005 0 10.6145 -0.00351236 0 -1.25933
 0.005 0 10.6195 -0.00359272 0 -1.25472
 0.005 0 10.6245 -0.00367307 0 -1.25012
 0.005 0 10.6295 -0.00375342 0 -1.24553
 0.005 0 10.6345 -0.00383377 0 -1.24095
 0.005 0 10.6395 -0.00391413 0 -1.23639
 0.005 0 10.6445 -0.00399448 0 -1.23184
 0.005 0 10.6495 -0.00407483 0 -1.2273
 0.005 0 10.6545 -0.00415519 0 -1.22278
 0.005 0 10.6595 -0.00423554 0 -1.21827
 0.005 0 10.6645 -0.00307357 0 -1.21427
 0.005 0 10.6695 0.00101138 0 -1.21154
 0.005 0 10.6745 0.000941491 0 -1.21052
 0.005 0 10.6795 0.0008716 0 -1.20949
 0.005 0 10.6845 0.000801708 0 -1.20846
 0.005 0 10.6895 0.000731817 0 -1.20741
 0.005 0 10.6945 0.000661926 0 -1.20635
 0.005 0 10.6995 0.000592035 0 -1.20529
 0.005 0 10.7045 0.000522143 0 -1.20421
 0.005 0 10.7095 0.000452252 0 -1.20312
 0.005 0 10.7145 0.000382361 0 -1.20202
 0.005 0 10.7195 0.00031247 0 -1.20092
 0.005 0 10.7245 0.000242579 0 -1.1998
 0.005 0 10.7295 0.000172687 0 -1.19867
 0.005 0 10.7345 0.000102796 0 -1.19753
 0.005 0 10.7395 3.29049e-05 0 -1.19639
 0.005 0 10.7445 -3.69863e-05 0 -1.19523
 0.005 0 10.7495 -0.000106877 0 -1.19406
 0.005 0 10.7545 -0.000176769 0 -1.19288
 0.005 0 10.7595 -0.00024666 0 -1.19169
 0.005 0 10.7645 -0.000316551 0 -1.19049
 0.005 0 10.7695 -0.000386442 0 -1.18928
 0.005 0 10.7745 -0.000456334 0 -1.18806
 0.005 0 10.7795 -0.000512145 0 -1.18704
 0.005 0 10.7845 -0.000544739 0 -1.18634
 0.005 0 10.7895 -0.000577334 0 -1.18563
 0.005 0 10.7945 -0.000609928 0 -1.18493
 0.005 0 10.7995 -0.000642522 0 -1.18422
 0.005 0 10.8045 -0.000675117 0 -1.18351
 0.005 0 10.8095 -0.000707711 0 -1.18279
 0.005 0 10.8145 -0.000740306 0 -1.18207
 0.005 0 10.8195 -0.0007729 0 -1.18135
 0.005 0 10.8245 -0.000805495 0 -1.18063
 0.005 0 10.8295 -0.000838089 0 -1.1799
 0.005 0 10.8345 -0.000870683 0 -1.17917
 0.005 0 10.8395 -0.000903278 0 -1.17844
 0.005 0 10.8445 -0.000935872 0 -1.1777
 0.005 0 10.8495 -0.000968467 0 -1.17696
 0.005 0 10.8545 -0.00100106 0 -1.17622
 0.005 0 10.8595 -0.00103366 0 -1.17547
 0.005 0 10.8645 -0.00106625 0 -1.17473
 0.005 0 10.8695 -0.00109884 0 -1.17397
 0.005 0 10.8745 -0.00113144 0 -1.17322
 0.005 0 10.8795 -0.00116403 0 -1.17246
 0.005 0 10.8845 -0.00119663 0 -1.1717
 0.005 0 10.8895 0.000437236 0 -1.17138
 0.005 0 10.8945 0.00163398 0 -1.17178
 0.005 0 10.8995 0.00158197 0 -1.17287
 0.005 0 10.9045 0.00152996 0 -1.17396
 0.005 0 10.9095 0.00147795 0 -1.17506
 0.005 0 10.9145 0.00142594 0 -1.17616
 0.005 0 10.9195 0.00137394 0 -1.17726
 0.005 0 10.9245 0.00132193 0 -1.17836
 0.005 0 10.9295 0.00126992 0 -1.17947
 0.005 0 10.9345 0.00121791 0 -1.18058
 0.005 0 10.9395 0.0011659 0 -1.1817
 0.005 0 10.9445 0.00111389 0 -1.18281
 0.005 0 10.9495 0.00106188 0 -1.18394
 0.005 0 10.9545 0.00100987 0 -1.18506
 0.005 0 10.9595 0.000957866 0 -1.18619
 0.005 0 10.9645 0.000905857 0 -1.18732
 0.005 0 10.9695 0.000853849 0 -1.18846
 0.005 0 10.9745 0.00080184 0 -1.18959
 0.005 0 10.9795 0.000749831 0 -1.19074
 0.005 0 10.9845 0.000697823 0 -1.19188
 0.005 0 10.9895 0.000645814 0 -1.19303
 0.005 0 10.9945 0.000593805 0 -1.19418
 0.005 0 10.9995 0.000541796 0 -1.19534
 0.005 0 11.0045 0.000541256 0 -1.19668
 0.005 0 11.0095 0.000547378 0 -1.19804
 0.005 0 11.0145 0.000553499 0 -1.19939
 0.005 0 11.0195 0.00055962 0 -1.20072
 0.005 0 11.0245 0.000565741 0 -1.20204
 0.005 0 11.0295 0.000571862 0 -1.20336
 0.005 0 11.0345 0.000577983 0 -1.20466
 0.005 0 11.0395 0.000584104 0 -1.20594
 0.005 0 11.0445 0.000590226 0 -1.20722
 0.005 0 11.0495 0.000596347 0 -1.20849
 0.005 0 11.0545 0.000602468 0 -1.20974
 0.005 0 11.0595 0.000608589 0 -1.21098
 0.005 0 11.0645 0.00061471 0 -1.21221
 0.005 0 11.0695 0.000620831 0 -1.21343
 0.005 0 11.0745 0.000626952 0 -1.21464
 0.005 0 11.0795 0.000633074 0 -1.21584
 0.005 0 11.0845 0.000639195 0 -1.21702
 0.005 0 11.0895 0.000645316 0 -1.21819
 0.005 0 11.0945 0.000651437 0 -1.21936
 0.005 0 11.0995 0.000657558 0 -1.22051
 0.005 0 11.1045 0.000663679 0 -1.22164
 0.005 0 11.1095 0.000615199 0 -1.22273
 0.005 0 11.1145 0.000476898 0 -1.22369
 0.005 0 11.1195 0.000483893 0 -1.22446
 0.005 0 11.1245 0.000490888 0 -1.22525
 0.005 0 11.1295 0.000497883 0 -1.22606
 0.005 0 11.1345 0.000504879 0 -1.22688
 0.005 0 11.1395 0.000511874 0 -1.22773
 0.005 0 11.1445 0.000518869 0 -1.22858
 0.005 0 11.1495 0.000525864 0 -1.22946
 0.005 0 11.1545 0.000532859 0 -1.23036
 0.005 0 11.1595 0.000539855 0 -1.23127
 0.005 0 11.1645 0.00054685 0 -1.2322
 0.005 0 11.1695 0.000553845 0 -1.23315
 0.005 0 11.1745 0.00056084 0 -1.23411
 0.005 0 11.1795 0.000567835 0 -1.23509
 0.005 0 11.1845 0.000574831 0 -1.23609
 0.005 0 11.1895 0.000581826 0 -1.23711
 0.005 0 11.1945 0.000588821 0 -1.23814
 0.005 0 11.1995 0.000595816 0 -1.2392
 0.005 0 11.2045 0.000602812 0 -1.24027
 0.005 0 11.2095 0.000609807 0 -1.24135

 0.01 0 10.1095 -0.0181081 0 -2.37531
 0.01 0 10.1145 -0.017753 0 -2.35744
 0.01 0 10.1195 -0.0175832 0 -2.33958
 0.01 0 10.1245 -0.0176099 0 -2.32179
 0.01 0 10.1295 -0.0176365 0 -2.30406
 0.01 0 10.1345 -0.0176632 0 -2.28639
 0.01 0 10.1395 -0.0176898 0 -2.26876
 0.01 0 10.1445 -0.0177165 0 -2.25118
 0.01 0 10.1495 -0.0177431 0 -2.23366
 0.01 0 10.1545 -0.0177698 0 -2.21618
 0.01 0 10.1595 -0.0177964 0 -2.19876
 0.01 0 10.1645 -0.0178231 0 -2.18138
 0.01 0 10.1695 -0.0178498 0 -2.16406
 0.01 0 10.1745 -0.0178764 0 -2.14679
 0.01 0 10.1795 -0.0179031 0 -2.12957
 0.01 0 10.1845 -0.0179297 0 -2.11241
 0.01 0 10.1895 -0.0179564 0 -2.09529
 0.01 0 10.1945 -0.017983 0 -2.07822
 0.01 0 10.1995 -0.0180097 0 -2.06121
 0.01 0 10.2045 -0.0180363 0 -2.04425
 0.01 0 10.2095 -0.018063 0 -2.02733
 0.01 0 10.2145 -0.0169499 0 -2.01124
 0.01 0 10.2195 -0.0156457 0 -1.99538
 0.01 0 10.2245 -0.0151555 0 -1.97955
 0.01 0 10.2295 -0.0151399 0 -1.96382
 0.01 0 10.2345 -0.0151242 0 -1.94823
 0.01 0 10.2395 -0.0151086 0 -1.93279
 0.01 0 10.2445 -0.0150929 0 -1.9175
 0.01 0 10.2495 -0.0150773 0 -1.90236
 0.01 0 10.2545 -0.0150616 0 -1.88737
 0.01 0 10.2595 -0.015046 0 -1.87253
 0.01 0 10.2645 -0.0150303 0 -1.85783
 0.01 0 10.2695 -0.0150147 0 -1.84329
 0.01 0 10.2745 -0.014999 0 -1.82889
 0.01 0 10.2795 -0.0149833 0 -1.81464
 0.01 0 10.2845 -0.0149677 0 -1.80054
 0.01 0 10.2895 -0.014952 0 -1.78659
 0.01 0 10.2945 -0.0149364 0 -1.77279
 0.01 0 10.2995 -0.0149207 0 -1.75914
 0.01 0 10.3045 -0.0149051 0 -1.74563
 0.01 0 10.3095 -0.0148894 0 -1.73228
 0.01 0 10.3145 -0.0148738 0 -1.71907
 0.01 0 10.3195 -0.0152082 0 -1.70563
 0.01 0 10.3245 -0.0163795 0 -1.69147
 0.01 0 10.3295 -0.0155322 0 -1.67794
 0.01 0 10.3345 -0.00896286 0 -1.66606
 0.01 0 10.3395 -0.00718699 0 -1.65614
 0.01 0 10.3445 -0.00751289 0 -1.64699
 0.01 0 10.3495 -0.00783879 0 -1.63776
 0.01 0 10.3545 -0.00816469 0 -1.62844
 0.01 0 10.3595 -0.00849059 0 -1.61904
 0.01 0 10.3645 -0.00881649 0 -1.60955
 0.01 0 10.3695 -0.0091424 0 -1.59996
 0.01 0 10.3745 -0.0094683 0 -1.5903
 0.01 0 10.3795 -0.0097942 0 -1.58054
 0.01 0 10.3845 -0.0101201 0 -1.5707
 0.01 0 10.3895 -0.010446 0 -1.56077
 0.01 0 10.3945 -0.0107719 0 -1.55075
 0.01 0 10.3995 -0.0110978 0 -1.54064
 0.01 0 10.4045 -0.0114237 0 -1.53045
 0.01 0 10.4095 -0.0117496 0 -1.52017
 0.01 0 10.4145 -0.0120755 0 -1.5098
 0.01 0 10.4195 -0.0124014 0 -1.49935
 0.01 0 10.4245 -0.0127273 0 -1.4888
 0.01 0 10.4295 -0.0130532 0 -1.47817
 0.01 0 10.4345 -0.0133791 0 -1.46746
 0.01 0 10.4395 -0.013705 0 -1.45665
 0.01 0 10.4445 -0.00903041 0 -1.44838
 0.01 0 10.4495 -0.00361632 0 -1.44052
 0.01 0 10.4545 -0.00263717 0 -1.43387
 0.01 0 10.4595 -0.00276101 0 -1.42756
 0.01 0 10.4645 -0.00288486 0 -1.4213
 0.01 0 10.4695 -0.00300871 0 -1.41508
 0.01 0 10.4745 -0.00313256 0 -1.4089
 0.01 0 10.4795 -0.0032564 0 -1.40278
 0.01 0 10.4845 -0.00338025 0 -1.39669
 0.01 0 10.4895 -0.0035041 0 -1.39065
 0.01 0 10.4945 -0.00362795 0 -1.38466
 0.01 0 10.4995 -0.00375179 0 -1.37871
 0.01 0 10.5045 -0.00387564 0 -1.3728
 0.01 0 10.5095 -0.00399949 0 -1.36694
 0.01 0 10.5145 -0.00412334 0 -1.36112
 0.01 0 10.5195 -0.00424718 0 -1.35535
 0.01 0 10.5245 -0.00437103 0 -1.34962
 0.01 0 10.5295 -0.00449488 0 -1.34394
 0.01 0 10.5345 -0.00461873 0 -1.3383
 0.01 0 10.5395 -0.00474257 0 -1.33271
 0.01 0 10.5445 -0.00486642 0 -1.32716
 0.01 0 10.5495 -0.00499027 0 -1.32166
 0.01 0 10.5545 -0.00511412 0 -1.3162
 0.01 0 10.5595 -0.00527155 0 -1.31133
 0.01 0 10.5645 -0.00543226 0 -1.30652
 0.01 0 10.5695 -0.00559297 0 -1.30173
 0.01 0 10.5745 -0.00575367 0 -1.29695
 0.01 0 10.5795 -0.00591438 0 -1.29218
 0.01 0 10.5845 -0.00607508 0 -1.28743
 0.01 0 10.5895 -0.00623579 0 -1.28268
 0.01 0 10.5945 -0.0063965 0 -1.27796
 0.01 0 10.5995 -0.0065572 0 -1.27324
 0.01 0 10.6045 -0.00671791 0 -1.26853
 0.01 0 10.6095 -0.00687861 0 -1.26384
 0.01 0 10.6145 -0.00703932 0 -1.25916
 0.01 0 10.6195 -0.00720002 0 -1.2545
 0.01 0 10.6245 -0.00736073 0 -1.24984
 0.01 0 10.6295 -0.00752144 0 -1.2452
 0.01 0 10.6345 -0.00768214 0 -1.24057
 0.01 0 10.6395 -0.00784285 0 -1.23596
 0.01 0 10.6445 -0.00800355 0 -1.23136
 0.01 0 10.6495 -0.00816426 0 -1.22677
 0.01 0 10.6545 -0.00832497 0 -1.22219
 0.01 0 10.6595 -0.00839179 0 -1.21766
 0.01 0 10.6645 -0.00432288 0 -1.21489
 0.01 0 10.6695 -0.000256484 0 -1.21214
 0.01 0 10.6745 0.00188113 0 -1.2102
 0.01 0 10.6795 0.00174135 0 -1.20921
 0.01 0 10.6845 0.00160157 0 -1.2082
 0.01 0 10.6895 0.00146179 0 -1.20719
 0.01 0 10.6945 0.00132201 0 -1.20616
 0.01 0 10.6995 0.00118222 0 -1.20513
 0.01 0 10.7045 0.00104244 0 -1.20408
 0.01 0 10.7095 0.000902658 0 -1.20303
 0.01 0 10.7145 0.000762875 0 -1.20196
 0.01 0 10.7195 0.000623093 0 -1.20089
 0.01 0 10.7245 0.000483311 0 -1.1998
 0.01 0 10.7295 0.000343528 0 -1.1987
