# x y z bx by bz
 0.05 0 9.70239 0.00666967 0 -3.20101
 0.05 0 9.71239 0.00495445 0 -3.20322
 0.05 0 9.72239 0.00353608 0 -3.20491
 0.05 0 9.73239 0.00202404 0 -3.20644
 0.05 0 9.74239 0.000538179 0 -3.20678
 0.05 0 9.75239 -0.000913028 0 -3.20682
 0.05 0 9.76239 -0.00233878 0 -3.2066
 0.05 0 9.77239 -0.00492992 0 -3.20484
 0.05 0 9.78239 -0.00649589 0 -3.20221
 0.05 0 9.79239 -0.00793684 0 -3.19933
 0.05 0 9.80239 -0.00938931 0 -3.19606
 0.05 0 9.81239 -0.0114922 0 -3.19166
 0.05 0 9.82239 -0.0132063 0 -3.18688
 0.05 0 9.83239 -0.0141751 0 -3.18143
 0.05 0 9.84239 -0.0152396 0 -3.17528
 0.05 0 9.85239 -0.0165129 0 -3.16865
 0.05 0 9.86239 -0.018016 0 -3.16154
 0.05 0 9.87239 -0.0188253 0 -3.15372
 0.05 0 9.88239 -0.0195649 0 -3.14585
 0.05 0 9.89239 -0.0203047 0 -3.13794
 0.05 0 9.90239 -0.0204498 0 -3.1297
 0.05 0 9.91239 -0.0207032 0 -3.12126
 0.05 0 9.92239 -0.0211555 0 -3.11257
 0.05 0 9.93239 -0.0207838 0 -3.10395
 0.05 0 9.94239 -0.0205797 0 -3.09547
 0.05 0 9.95239 -0.0204535 0 -3.08719
 0.05 0 9.96239 -0.020239 0 -3.07902
 0.05 0 9.97239 -0.019624 0 -3.07108
 0.05 0 9.98239 -0.0189369 0 -3.06336
 0.05 0 9.99239 -0.0188228 0 -3.05584
 0.05 0 10.0024 -0.0187606 0 -3.04847
 0.05 0 10.0124 -0.0186225 0 -3.04126
 0.05 0 10.0224 -0.0180839 0 -3.03438
 0.05 0 10.0324 -0.0185302 0 -3.02754
 0.05 0 10.0424 -0.0198015 0 -3.02049
 0.05 0 10.0524 -0.0209651 0 -3.01303
 0.05 0 10.0624 -0.0222523 0 -3.00525
 0.06 0 9.46239 0.00374723 0 -3.13828
 0.06 0 9.47239 0.00200547 0 -3.13834
 0.06 0 9.48239 0.00084134 0 -3.13754
 0.06 0 9.49239 0.000621477 0 -3.13694
 0.06 0 9.50239 0.00124651 0 -3.13637
 0.06 0 9.51239 0.00169602 0 -3.1366
 0.06 0 9.52239 0.00219746 0 -3.13674
 0.06 0 9.53239 0.00380768 0 -3.13739
 0.06 0 9.54239 0.00517485 0 -3.13856
 0.06 0 9.55239 0.00628118 0 -3.14054
 0.06 0 9.56239 0.00799877 0 -3.14306
 0.06 0 9.57239 0.00951096 0 -3.14604
 0.06 0 9.58239 0.0104845 0 -3.14956
 0.06 0 9.59239 0.0117174 0 -3.15338
 0.06 0 9.60239 0.0125673 0 -3.15803
 0.06 0 9.61239 0.0133643 0 -3.16269
 0.06 0 9.62239 0.0138309 0 -3.16744
 0.06 0 9.63239 0.0136751 0 -3.1723
 0.06 0 9.64239 0.0135402 0 -3.17722
 0.06 0 9.65239 0.0130965 0 -3.18248
 0.06 0 9.66239 0.0123693 0 -3.1871
 0.06 0 9.67239 0.0116632 0 -3.19144
 0.06 0 9.68239 0.0108938 0 -3.19543
 0.06 0 9.69239 0.00997629 0 -3.19907
 0.06 0 9.70239 0.00798964 0 -3.20217
 0.06 0 9.71239 0.00601784 0 -3.20478
 0.06 0 9.72239 0.00462436 0 -3.2066
 0.06 0 9.73239 0.00285766 0 -3.20833
 0.06 0 9.74239 0.000394209 0 -3.20899
 0.06 0 9.75239 -0.00101222 0 -3.20888
 0.06 0 9.76239 -0.00308 0 -3.20807
 0.06 0 9.77239 -0.00586623 0 -3.20652
 0.06 0 9.78239 -0.00826115 0 -3.20431
 0.06 0 9.79239 -0.0097808 0 -3.2014
 0.06 0 9.80239 -0.0113471 0 -3.19789
 0.06 0 9.81239 -0.0134863 0 -3.19335
 0.06 0 9.82239 -0.0154032 0 -3.18852
 0.06 0 9.83239 -0.0172721 0 -3.18322
 0.06 0 9.84239 -0.0188852 0 -3.17659
 0.06 0 9.85239 -0.0204355 0 -3.1697
 0.06 0 9.86239 -0.0219406 0 -3.16255
 0.06 0 9.87239 -0.0227468 0 -3.15477
 0.06 0 9.88239 -0.0235749 0 -3.14676
 0.06 0 9.89239 -0.0244199 0 -3.13861
 0.06 0 9.90239 -0.0248081 0 -3.13005
 0.06 0 9.91239 -0.0252429 0 -3.12125
 0.06 0 9.92239 -0.0256303 0 -3.11255
 0.06 0 9.93239 -0.0252581 0 -3.10399
 0.06 0 9.94239 -0.0249283 0 -3.0954
 0.06 0 9.95239 -0.0246628 0 -3.08675
 0.06 0 9.96239 -0.0240308 0 -3.07856
 0.06 0 9.97239 -0.0233807 0 -3.0706
 0.06 0 9.98239 -0.0226768 0 -3.06284
 0.06 0 9.99239 -0.0224731 0 -3.05526
 0.06 0 10.0024 -0.0224961 0 -3.04782
 0.06 0 10.0124 -0.0220579 0 -3.04086
 0.06 0 10.0224 -0.0211214 0 -3.03432
 0.06 0 10.0324 -0.0213383 0 -3.02759
 0.06 0 10.0424 -0.0226485 0 -3.02061
 0.06 0 10.0524 -0.0241206 0 -3.01357
 0.06 0 10.0624 -0.0257544 0 -3.00645
 0.07 0 9.46239 0.00328461 0 -3.13981
 0.07 0 9.47239 0.00100351 0 -3.13904
