# x y z bx by bz
 0 0 11.0545 0 0 -1.16671
 0 0 11.0595 0 0 -1.16747
 0 0 11.0645 0 0 -1.16822
 0 0 11.0695 0 0 -1.16898
 0 0 11.0745 0 0 -1.16971
 0 0 11.0795 0 0 -1.17042
 0 0 11.0845 0 0 -1.17113
 0 0 11.0895 0 0 -1.17183
 0 0 11.0945 0 0 -1.17254
 0 0 11.0995 0 0 -1.17325
 0 0 11.1045 0 0 -1.17395
 0 0 11.1095 0 0 -1.17466
 0 0 11.1145 0 0 -1.17536
 0 0 11.1195 0 0 -1.17606
 0 0 11.1245 0 0 -1.17676
 0 0 11.1295 0 0 -1.17746
 0 0 11.1345 0 0 -1.17816
 0 0 11.1395 0 0 -1.17886
 0 0 11.1445 0 0 -1.17942
 0 0 11.1495 0 0 -1.1797
 0 0 11.1545 0 0 -1.17999
 0 0 11.1595 0 0 -1.18029
 0 0 11.1645 0 0 -1.18059
 0 0 11.1695 0 0 -1.18089
 0 0 11.1745 0 0 -1.1812
 0 0 11.1795 0 0 -1.18151
 0 0 11.1845 0 0 -1.18182
 0 0 11.1895 0 0 -1.18214
 0 0 11.1945 0 0 -1.18246
 0 0 11.1995 0 0 -1.18278
 0 0 11.2045 0 0 -1.18311
 0 0 11.2095 0 0 -1.18345
 0.005 0 10.1095 -0.00903536 0 -2.37446
 0.005 0 10.1145 -0.00900925 0 -2.35632
 0.005 0 10.1195 -0.00898315 0 -2.33817
 0.005 0 10.1245 -0.00895704 0 -2.32001
 0.005 0 10.1295 -0.00893093 0 -2.30183
 0.005 0 10.1345 -0.00890482 0 -2.28363
 0.005 0 10.1395 -0.00887872 0 -2.26542
 0.005 0 10.1445 -0.00886412 0 -2.2473
 0.005 0 10.1495 -0.00885882 0 -2.22935
 0.005 0 10.1545 -0.00885353 0 -2.2115
 0.005 0 10.1595 -0.00884823 0 -2.19375
 0.005 0 10.1645 -0.00884293 0 -2.1761
 0.005 0 10.1695 -0.00883764 0 -2.15856
 0.005 0 10.1745 -0.00883234 0 -2.14112
 0.005 0 10.1795 -0.00882704 0 -2.12378
 0.005 0 10.1845 -0.00882175 0 -2.10654
 0.005 0 10.1895 -0.00881645 0 -2.08941
 0.005 0 10.1945 -0.00881115 0 -2.07238
 0.005 0 10.1995 -0.00880586 0 -2.05546
 0.005 0 10.2045 -0.00880056 0 -2.03863
 0.005 0 10.2095 -0.00869942 0 -2.02182
 0.005 0 10.2145 -0.00815298 0 -2.00511
 0.005 0 10.2195 -0.00667103 0 -1.98938
 0.005 0 10.2245 -0.00674754 0 -1.97453
 0.005 0 10.2295 -0.00682404 0 -1.95969
 0.005 0 10.2345 -0.00690054 0 -1.94485
 0.005 0 10.2395 -0.00697705 0 -1.93001
 0.005 0 10.2445 -0.00705355 0 -1.91518
 0.005 0 10.2495 -0.00713006 0 -1.90036
 0.005 0 10.2545 -0.00720656 0 -1.88554
 0.005 0 10.2595 -0.00728306 0 -1.87072
 0.005 0 10.2645 -0.00735957 0 -1.85591
 0.005 0 10.2695 -0.00743607 0 -1.84111
 0.005 0 10.2745 -0.00751258 0 -1.82631
 0.005 0 10.2795 -0.00758908 0 -1.81151
 0.005 0 10.2845 -0.00765938 0 -1.79672
 0.005 0 10.2895 -0.00546032 0 -1.78296
 0.005 0 10.2945 -0.00558054 0 -1.77034
 0.005 0 10.2995 -0.00570077 0 -1.75776
 0.005 0 10.3045 -0.005821 0 -1.74522
 0.005 0 10.3095 -0.00594123 0 -1.73271
 0.005 0 10.3145 -0.00606146 0 -1.72024
 0.005 0 10.3195 -0.00618169 0 -1.7078
 0.005 0 10.3245 -0.00630192 0 -1.6954
 0.005 0 10.3295 -0.00642214 0 -1.68303
 0.005 0 10.3345 -0.00654237 0 -1.6707
 0.005 0 10.3395 -0.0066626 0 -1.65841
 0.005 0 10.3445 -0.00678283 0 -1.64615
 0.005 0 10.3495 -0.00690306 0 -1.63392
 0.005 0 10.3545 -0.00683437 0 -1.62182
 0.005 0 10.3595 -0.00454893 0 -1.61093
 0.005 0 10.3645 -0.00464895 0 -1.60096
 0.005 0 10.3695 -0.00474897 0 -1.591
 0.005 0 10.3745 -0.00484898 0 -1.58105
 0.005 0 10.3795 -0.004949 0 -1.5711
 0.005 0 10.3845 -0.00504902 0 -1.56117
 0.005 0 10.3895 -0.00514904 0 -1.55123
 0.005 0 10.3945 -0.00524905 0 -1.54131
 0.005 0 10.3995 -0.00534907 0 -1.53139
 0.005 0 10.4045 -0.00544909 0 -1.52149
 0.005 0 10.4095 -0.0055491 0 -1.51158
 0.005 0 10.4145 -0.00564912 0 -1.50169
 0.005 0 10.4195 -0.00574914 0 -1.4918
 0.005 0 10.4245 -0.00584915 0 -1.48192
 0.005 0 10.4295 -0.00385174 0 -1.47305
 0.005 0 10.4345 -0.00333929 0 -1.46528
 0.005 0 10.4395 -0.00340728 0 -1.45777
 0.005 0 10.4445 -0.00347528 0 -1.45025
 0.005 0 10.4495 -0.00354328 0 -1.44272
 0.005 0 10.4545 -0.00361127 0 -1.43517
 0.005 0 10.4595 -0.00367927 0 -1.4276
 0.005 0 10.4645 -0.00374727 0 -1.42003
 0.005 0 10.4695 -0.00381526 0 -1.41244
 0.005 0 10.4745 -0.00388326 0 -1.40484
 0.005 0 10.4795 -0.00395126 0 -1.39722
 0.005 0 10.4845 -0.00401925 0 -1.3896
 0.005 0 10.4895 -0.00408725 0 -1.38195
 0.005 0 10.4945 -0.00415525 0 -1.3743
 0.005 0 10.4995 -0.0035042 0 -1.36695
 0.005 0 10.5045 -0.00219632 0 -1.36059
 0.005 0 10.5095 -0.00227811 0 -1.35492
 0.005 0 10.5145 -0.00235989 0 -1.34924
 0.005 0 10.5195 -0.00244168 0 -1.34357
 0.005 0 10.5245 -0.00252347 0 -1.3379
 0.005 0 10.5295 -0.00260525 0 -1.33224
 0.005 0 10.5345 -0.00268704 0 -1.32658
 0.005 0 10.5395 -0.00276883 0 -1.32092
 0.005 0 10.5445 -0.00285061 0 -1.31526
 0.005 0 10.5495 -0.0029324 0 -1.30961
 0.005 0 10.5545 -0.00301419 0 -1.30396
 0.005 0 10.5595 -0.00309597 0 -1.29832
 0.005 0 10.5645 -0.00317776 0 -1.29268
 0.005 0 10.5695 -0.00310371 0 -1.28711
 0.005 0 10.5745 -0.00164282 0 -1.28232
 0.005 0 10.5795 -0.00170701 0 -1.27819
 0.005 0 10.5845 -0.00177119 0 -1.27406
 0.005 0 10.5895 -0.00183538 0 -1.26994
 0.005 0 10.5945 -0.00189957 0 -1.26582
 0.005 0 10.5995 -0.00196376 0 -1.2617
 0.005 0 10.6045 -0.00202795 0 -1.25759
 0.005 0 10.6095 -0.00209213 0 -1.25349
 0.005 0 10.6145 -0.00215632 0 -1.24939
 0.005 0 10.6195 -0.00222051 0 -1.24529
 0.005 0 10.6245 -0.0022847 0 -1.2412
 0.005 0 10.6295 -0.00234889 0 -1.23712
 0.005 0 10.6345 -0.00241307 0 -1.23303
 0.005 0 10.6395 -0.00247726 0 -1.22896
 0.005 0 10.6445 -0.0011745 0 -1.22548
 0.005 0 10.6495 -0.00107616 0 -1.22265
 0.005 0 10.6545 -0.00113016 0 -1.21987
 0.005 0 10.6595 -0.00118415 0 -1.2171
 0.005 0 10.6645 -0.00123814 0 -1.21433
 0.005 0 10.6695 -0.00129213 0 -1.21156
 0.005 0 10.6745 -0.00134612 0 -1.20879
 0.005 0 10.6795 -0.00140012 0 -1.20603
 0.005 0 10.6845 -0.00145411 0 -1.20326
 0.005 0 10.6895 -0.0015081 0 -1.20049
 0.005 0 10.6945 -0.00156209 0 -1.19772
 0.005 0 10.6995 -0.00161608 0 -1.19496
 0.005 0 10.7045 -0.00167008 0 -1.19219
 0.005 0 10.7095 -0.00172407 0 -1.18943
 0.005 0 10.7145 -0.00100081 0 -1.18699
 0.005 0 10.7195 -0.00054958 0 -1.18512
 0.005 0 10.7245 -0.000595099 0 -1.18345
 0.005 0 10.7295 -0.000640617 0 -1.18178
 0.005 0 10.7345 -0.000686136 0 -1.18011
 0.005 0 10.7395 -0.000731654 0 -1.17844
 0.005 0 10.7445 -0.000777173 0 -1.17677
 0.005 0 10.7495 -0.000822692 0 -1.17511
 0.005 0 10.7545 -0.00086821 0 -1.17344
 0.005 0 10.7595 -0.000913729 0 -1.17177
 0.005 0 10.7645 -0.000959247 0 -1.1701
 0.005 0 10.7695 -0.00100477 0 -1.16844
 0.005 0 10.7745 -0.00105028 0 -1.16677
 0.005 0 10.7795 -0.0010958 0 -1.1651
 0.005 0 10.7845 -0.00082734 0 -1.16356
 0.005 0 10.7895 -0.000149564 0 -1.16252
 0.005 0 10.7945 -0.000184554 0 -1.16176
 0.005 0 10.7995 -0.000219544 0 -1.161
 0.005 0 10.8045 -0.000254534 0 -1.16024
 0.005 0 10.8095 -0.000289524 0 -1.15947
 0.005 0 10.8145 -0.000324514 0 -1.15871
 0.005 0 10.8195 -0.000359504 0 -1.15794
 0.005 0 10.8245 -0.000394494 0 -1.15716
 0.005 0 10.8295 -0.000429484 0 -1.15639
 0.005 0 10.8345 -0.000464474 0 -1.15561
 0.005 0 10.8395 -0.000499464 0 -1.15483
 0.005 0 10.8445 -0.000534454 0 -1.15404
 0.005 0 10.8495 -0.000569444 0 -1.15326
 0.005 0 10.8545 -0.000604434 0 -1.15247
 0.005 0 10.8595 2.89159e-05 0 -1.15213
 0.005 0 10.8645 -2.31566e-06 0 -1.15202
 0.005 0 10.8695 -1.12392e-05 0 -1.15194
 0.005 0 10.8745 -2.01627e-05 0 -1.15186
 0.005 0 10.8795 -2.90862e-05 0 -1.1518
 0.005 0 10.8845 -3.80097e-05 0 -1.15175
 0.005 0 10.8895 -4.69332e-05 0 -1.15171
 0.005 0 10.8945 -5.58567e-05 0 -1.15168
 0.005 0 10.8995 -6.47802e-05 0 -1.15166
 0.005 0 10.9045 -7.37037e-05 0 -1.15166
 0.005 0 10.9095 -8.26272e-05 0 -1.15167
 0.005 0 10.9145 -9.15507e-05 0 -1.15169
 0.005 0 10.9195 -0.000100474 0 -1.15172
 0.005 0 10.9245 -0.000109398 0 -1.15176
 0.005 0 10.9295 0.000113659 0 -1.1519
 0.005 0 10.9345 0.000342108 0 -1.15226
 0.005 0 10.9395 0.000327872 0 -1.15271
 0.005 0 10.9445 0.000313635 0 -1.15316
 0.005 0 10.9495 0.000299399 0 -1.15362
 0.005 0 10.9545 0.000285163 0 -1.15408
 0.005 0 10.9595 0.000270927 0 -1.15455
 0.005 0 10.9645 0.00025669 0 -1.15502
 0.005 0 10.9695 0.000242454 0 -1.1555
 0.005 0 10.9745 0.000228218 0 -1.15598
 0.005 0 10.9795 0.000213982 0 -1.15647
 0.005 0 10.9845 0.000199745 0 -1.15696
 0.005 0 10.9895 0.000185509 0 -1.15745
 0.005 0 10.9945 0.000171273 0 -1.15795
 0.005 0 10.9995 0.000272827 0 -1.15849
 0.005 0 11.0045 0.00046059 0 -1.15916
 0.005 0 11.0095 0.000455323 0 -1.15991
 0.005 0 11.0145 0.000450055 0 -1.16066
 0.005 0 11.0195 0.000444787 0 -1.16141
 0.005 0 11.0245 0.000439519 0 -1.16217
 0.005 0 11.0295 0.000434251 0 -1.16292
 0.005 0 11.0345 0.000428984 0 -1.16368
 0.005 0 11.0395 0.000423716 0 -1.16443
 0.005 0 11.0445 0.000418448 0 -1.16519
 0.005 0 11.0495 0.00041318 0 -1.16595
 0.005 0 11.0545 0.000407912 0 -1.16671
 0.005 0 11.0595 0.000402645 0 -1.16746
 0.005 0 11.0645 0.000397377 0 -1.16822
 0.005 0 11.0695 0.000387139 0 -1.16898
 0.005 0 11.0745 0.000344772 0 -1.16971
 0.005 0 11.0795 0.000354819 0 -1.17042
 0.005 0 11.0845 0.000364866 0 -1.17114
 0.005 0 11.0895 0.000374913 0 -1.17185
 0.005 0 11.0945 0.00038496 0 -1.17256
 0.005 0 11.0995 0.000395007 0 -1.17327
 0.005 0 11.1045 0.000405053 0 -1.17398
 0.005 0 11.1095 0.0004151 0 -1.17469
 0.005 0 11.1145 0.000425147 0 -1.1754
 0.005 0 11.1195 0.000435194 0 -1.1761
 0.005 0 11.1245 0.000445241 0 -1.17681
 0.005 0 11.1295 0.000455288 0 -1.17751
 0.005 0 11.1345 0.000465334 0 -1.17821
 0.005 0 11.1395 0.000475381 0 -1.17892
 0.005 0 11.1445 0.000128743 0 -1.17944
 0.005 0 11.1495 9.46436e-05 0 -1.17975
 0.005 0 11.1545 0.000113717 0 -1.18004
 0.005 0 11.1595 0.00013279 0 -1.18034
 0.005 0 11.1645 0.000151864 0 -1.18064
 0.005 0 11.1695 0.000170937 0 -1.18095
 0.005 0 11.1745 0.000190011 0 -1.18126
 0.005 0 11.1795 0.000209084 0 -1.18157
 0.005 0 11.1845 0.000228157 0 -1.18188
 0.005 0 11.1895 0.000247231 0 -1.1822
 0.005 0 11.1945 0.000266304 0 -1.18253
 0.005 0 11.1995 0.000285377 0 -1.18285
 0.005 0 11.2045 0.000304451 0 -1.18318
 0.005 0 11.2095 0.000323524 0 -1.18352
 0.01 0 10.1095 -0.0181016 0 -2.37438
 0.01 0 10.1145 -0.0180494 0 -2.35624
 0.01 0 10.1195 -0.0179972 0 -2.33809
 0.01 0 10.1245 -0.017945 0 -2.31992
 0.01 0 10.1295 -0.0178928 0 -2.30174
 0.01 0 10.1345 -0.0178406 0 -2.28354
 0.01 0 10.1395 -0.0177883 0 -2.26533
 0.01 0 10.1445 -0.0177685 0 -2.24728
 0.01 0 10.1495 -0.0177579 0 -2.22938
 0.01 0 10.1545 -0.0177473 0 -2.21158
 0.01 0 10.1595 -0.0177367 0 -2.19388
 0.01 0 10.1645 -0.0177261 0 -2.17629
 0.01 0 10.1695 -0.0177155 0 -2.15879
 0.01 0 10.1745 -0.0177049 0 -2.1414
 0.01 0 10.1795 -0.0176943 0 -2.12412
 0.01 0 10.1845 -0.0176837 0 -2.10693
 0.01 0 10.1895 -0.0176731 0 -2.08985
 0.01 0 10.1945 -0.0176626 0 -2.07287
 0.01 0 10.1995 -0.017652 0 -2.056
 0.01 0 10.2045 -0.0174335 0 -2.03903
 0.01 0 10.2095 -0.017199 0 -2.02212
 0.01 0 10.2145 -0.0163928 0 -2.0055
 0.01 0 10.2195 -0.0143233 0 -1.98944
 0.01 0 10.2245 -0.0134661 0 -1.97406
 0.01 0 10.2295 -0.0136191 0 -1.95925
 0.01 0 10.2345 -0.0137721 0 -1.94444
 0.01 0 10.2395 -0.0139251 0 -1.92964
 0.01 0 10.2445 -0.0140781 0 -1.91485
 0.01 0 10.2495 -0.0142311 0 -1.90006
 0.01 0 10.2545 -0.0143841 0 -1.88527
 0.01 0 10.2595 -0.0145371 0 -1.87049
 0.01 0 10.2645 -0.0146901 0 -1.85571
 0.01 0 10.2695 -0.0148432 0 -1.84094
 0.01 0 10.2745 -0.0149962 0 -1.82617
 0.01 0 10.2795 -0.0151492 0 -1.81141
 0.01 0 10.2845 -0.0147085 0 -1.7969
 0.01 0 10.2895 -0.0125218 0 -1.78314
 0.01 0 10.2945 -0.0111264 0 -1.76976
 0.01 0 10.2995 -0.0113668 0 -1.75719
 0.01 0 10.3045 -0.0116073 0 -1.74465
 0.01 0 10.3095 -0.0118477 0 -1.73215
 0.01 0 10.3145 -0.0120882 0 -1.71969
 0.01 0 10.3195 -0.0123287 0 -1.70726
 0.01 0 10.3245 -0.0125691 0 -1.69486
 0.01 0 10.3295 -0.0128096 0 -1.6825
 0.01 0 10.3345 -0.01305 0 -1.67018
 0.01 0 10.3395 -0.0132905 0 -1.65789
 0.01 0 10.3445 -0.0135309 0 -1.64564
 0.01 0 10.3495 -0.0137714 0 -1.63342
 0.01 0 10.3545 -0.012301 0 -1.62203
 0.01 0 10.3595 -0.00995598 0 -1.61104
 0.01 0 10.3645 -0.00929488 0 -1.60072
 0.01 0 10.3695 -0.00949492 0 -1.59073
 0.01 0 10.3745 -0.00969495 0 -1.58075
 0.01 0 10.3795 -0.00989498 0 -1.57078
 0.01 0 10.3845 -0.010095 0 -1.56082
 0.01 0 10.3895 -0.0102951 0 -1.55086
 0.01 0 10.3945 -0.0104951 0 -1.54091
 0.01 0 10.3995 -0.0106951 0 -1.53096
 0.01 0 10.4045 -0.0108952 0 -1.52103
 0.01 0 10.4095 -0.0110952 0 -1.5111
 0.01 0 10.4145 -0.0112952 0 -1.50117
 0.01 0 10.4195 -0.0114953 0 -1.49126
 0.01 0 10.4245 -0.0105201 0 -1.48192
 0.01 0 10.4295 -0.00817331 0 -1.47324
 0.01 0 10.4345 -0.00668547 0 -1.465
 0.01 0 10.4395 -0.00682147 0 -1.45749
 0.01 0 10.4445 -0.00695746 0 -1.44997
 0.01 0 10.4495 -0.00709345 0 -1.44243
 0.01 0 10.4545 -0.00722945 0 -1.43488
 0.01 0 10.4595 -0.00736544 0 -1.42732
 0.01 0 10.4645 -0.00750143 0 -1.41975
 0.01 0 10.4695 -0.00763743 0 -1.41216
 0.01 0 10.4745 -0.00777342 0 -1.40456
 0.01 0 10.4795 -0.00790941 0 -1.39694
 0.01 0 10.4845 -0.00804541 0 -1.38931
 0.01 0 10.4895 -0.0081814 0 -1.38167
 0.01 0 10.4945 -0.0083174 0 -1.37402
 0.01 0 10.4995 -0.00680053 0 -1.3671
 0.01 0 10.5045 -0.00484633 0 -1.36041
 0.01 0 10.5095 -0.00455836 0 -1.35453
 0.01 0 10.5145 -0.00472193 0 -1.34887
 0.01 0 10.5195 -0.0048855 0 -1.34321
 0.01 0 10.5245 -0.00504908 0 -1.33755
 0.01 0 10.5295 -0.00521265 0 -1.3319
 0.01 0 10.5345 -0.00537623 0 -1.32625
 0.01 0 10.5395 -0.0055398 0 -1.3206
 0.01 0 10.5445 -0.00570337 0 -1.31496
 0.01 0 10.5495 -0.00586695 0 -1.30932
 0.01 0 10.5545 -0.00603052 0 -1.30368
 0.01 0 10.5595 -0.00619409 0 -1.29805
 0.01 0 10.5645 -0.00635767 0 -1.29242
 0.01 0 10.5695 -0.00552375 0 -1.28722
 0.01 0 10.5745 -0.0039158 0 -1.28235
 0.01 0 10.5795 -0.00341786 0 -1.27795
 0.01 0 10.5845 -0.00354623 0 -1.27382
 0.01 0 10.5895 -0.00367461 0 -1.26969
 0.01 0 10.5945 -0.00380299 0 -1.26557
 0.01 0 10.5995 -0.00393136 0 -1.26146
 0.01 0 10.6045 -0.00405974 0 -1.25734
 0.01 0 10.6095 -0.00418811 0 -1.25324
 0.01 0 10.6145 -0.00431649 0 -1.24913
 0.01 0 10.6195 -0.00444487 0 -1.24503
 0.01 0 10.6245 -0.00457324 0 -1.24094
 0.01 0 10.6295 -0.00470162 0 -1.23685
 0.01 0 10.6345 -0.00482999 0 -1.23277
 0.01 0 10.6395 -0.00429976 0 -1.22898
 0.01 0 10.6445 -0.00286396 0 -1.22558
 0.01 0 10.6495 -0.00216006 0 -1.22248
 0.01 0 10.6545 -0.00226804 0 -1.21971
 0.01 0 10.6595 -0.00237602 0 -1.21693
 0.01 0 10.6645 -0.00248401 0 -1.21416
 0.01 0 10.6695 -0.00259199 0 -1.21138
 0.01 0 10.6745 -0.00269997 0 -1.20861
 0.01 0 10.6795 -0.00280796 0 -1.20584
 0.01 0 10.6845 -0.00291594 0 -1.20306
 0.01 0 10.6895 -0.00302393 0 -1.20029
 0.01 0 10.6945 -0.00313191 0 -1.19752
 0.01 0 10.6995 -0.00323989 0 -1.19475
 0.01 0 10.7045 -0.00334788 0 -1.19198
 0.01 0 10.7095 -0.00329596 0 -1.18928
 0.01 0 10.7145 -0.00206309 0 -1.18707
 0.01 0 10.7195 -0.00110698 0 -1.18498
 0.01 0 10.7245 -0.00119801 0 -1.18331
